Datum,Last Transaction,Maximum,Minimum,Average,Change,Amount,Total
05.7.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
04.7.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
03.7.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
02.7.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
01.7.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
28.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
27.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
26.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
25.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
24.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
21.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",4.0,164.408
20.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",1.0,41.102
19.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
18.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
17.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
13.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
12.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","0,00",0.0,0
11.6.2019,"41.102,00","41.102,00","41.102,00","41.102,00","-0,28",2.0,82.204
10.6.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
07.6.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
06.6.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
05.6.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
03.6.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
31.5.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
30.5.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
29.5.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
28.5.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",19.0,783.161
27.5.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
23.5.2019,"41.219,00","41.219,00","41.219,00","41.219,00","0,00",0.0,0
22.5.2019,"41.219,00","41.219,00","41.219,00","41.219,00","-5,24",10.0,412.190
21.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
20.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
17.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
16.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
15.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
14.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
13.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
10.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
09.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
08.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",0.0,0
07.5.2019,"43.500,00","43.500,00","43.500,00","43.500,00","0,00",30.0,1.305.000
06.5.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
03.5.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
02.5.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
30.4.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
25.4.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
24.4.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
23.4.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
22.4.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
19.4.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
18.4.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
17.4.2019,"43.499,00","43.499,00","43.499,00","43.499,00","0,00",0.0,0
16.4.2019,"43.499,00","43.499,00","43.499,00","43.499,00","-2,25",6.0,260.994
15.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
12.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
11.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
10.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
09.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
08.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
05.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
04.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
03.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
02.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
01.4.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
29.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
28.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
27.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
26.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
25.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
22.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
21.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
20.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
19.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
18.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
15.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
14.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
13.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","2,53",5.0,222.500
12.3.2019,"43.002,00","43.002,00","43.002,00","43.401,20","0,00",0.0,0
11.3.2019,"43.002,00","44.000,00","43.002,00","43.401,20","-2,47",10.0,434.012
08.3.2019,"44.500,00","44.500,00","44.500,00","44.500,00","-3,26",7.0,311.500
07.3.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
06.3.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
05.3.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
04.3.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
01.3.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
28.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
27.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
26.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
25.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
22.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
21.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
20.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
19.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
18.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
15.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
14.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
13.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
12.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
11.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
08.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
07.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
06.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
05.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
04.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
01.2.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
31.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
30.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
29.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
28.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
25.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
24.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
23.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
22.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
21.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
18.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
17.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
16.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
15.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
14.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
11.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
10.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
09.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
08.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
04.1.2019,"46.000,00","46.000,00","46.000,00","46.000,00","-0,04",10.0,460.000
03.1.2019,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
02.1.2019,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
28.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
27.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
26.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
25.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
24.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
21.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
20.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
19.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
18.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
17.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
14.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
13.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
12.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
11.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
10.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
07.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","0,00",0.0,0
06.12.2018,"46.020,00","46.020,00","46.020,00","46.020,00","-3,00",6.0,276.120
05.12.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
04.12.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
03.12.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
30.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
29.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
28.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
27.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
26.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
23.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
22.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
21.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
20.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
19.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
16.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
15.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
14.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
13.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
12.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
09.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
08.11.2018,"48.100,00","48.100,00","48.100,00","47.442,33","0,00",0.0,0
07.11.2018,"48.100,00","48.100,00","46.127,00","47.442,33","-0,23",3.0,142.327
06.11.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
05.11.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
02.11.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
01.11.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
31.10.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
30.10.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
29.10.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
26.10.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
25.10.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
24.10.2018,"48.350,00","48.350,00","48.350,00","47.553,12","0,00",0.0,0
22.10.2018,"48.350,00","48.350,00","47.500,00","47.553,12","5,67",32.0,1.521.700
19.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
18.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
17.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",15.0,675.000
16.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
15.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
12.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
10.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
09.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
08.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
05.10.2018,"45.000,00","45.000,00","45.000,00","45.000,00","-0,35",8.0,360.000
04.10.2018,"45.150,00","45.160,00","45.150,00","45.156,25","-1,83",8.0,361.250
03.10.2018,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
02.10.2018,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",113.0,5.198.000
01.10.2018,"46.000,00","46.000,00","46.000,00","46.000,00","-1,08",100.0,4.600.000
28.9.2018,"46.500,00","46.500,00","46.500,00","46.500,00","0,65",60.0,2.790.000
27.9.2018,"46.200,00","46.200,00","46.200,00","46.200,00","0,00",0.0,0
26.9.2018,"46.200,00","46.200,00","46.200,00","46.200,00","0,00",0.0,0
25.9.2018,"46.200,00","46.200,00","46.200,00","46.200,00","0,43",20.0,924.000
24.9.2018,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
21.9.2018,"46.000,00","46.000,00","46.000,00","46.000,00","0,00",0.0,0
20.9.2018,"46.000,00","46.000,00","46.000,00","46.000,00","-0,48",15.0,690.000
19.9.2018,"46.500,00","46.500,00","45.830,00","46.220,83","0,85",24.0,1.109.300
18.9.2018,"45.830,00","45.830,00","45.830,00","45.830,00","2,99",5.0,229.150
17.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
14.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
13.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",5.0,222.500
12.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",20.0,890.000
11.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
10.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
07.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
06.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
05.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",10.0,445.000
04.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",8.0,356.000
03.9.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
31.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
30.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
29.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
27.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
24.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
23.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
22.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",9.0,400.500
21.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
20.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
17.8.2018,"44.500,00","44.500,00","44.500,00","44.500,00","-1,13",1.0,44.500
16.8.2018,"45.008,00","45.008,00","45.008,00","45.008,00","-3,00",1.0,45.008
15.8.2018,"46.400,00","46.400,00","46.400,00","46.400,00","0,00",0.0,0
14.8.2018,"46.400,00","46.400,00","46.400,00","46.400,00","0,00",0.0,0
13.8.2018,"46.400,00","46.400,00","46.400,00","46.400,00","0,00",0.0,0
10.8.2018,"46.400,00","46.400,00","46.400,00","46.400,00","0,00",0.0,0
09.8.2018,"46.400,00","46.400,00","46.400,00","46.400,00","0,00",0.0,0
08.8.2018,"46.400,00","46.400,00","46.400,00","46.400,00","0,00",0.0,0
07.8.2018,"46.400,00","46.400,00","46.400,00","46.400,00","0,00",0.0,0
06.8.2018,"46.400,00","46.400,00","46.400,00","46.400,00","0,00",0.0,0
03.8.2018,"46.400,00","46.400,00","46.400,00","46.400,00","-1,28",7.0,324.800
01.8.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
31.7.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
30.7.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
27.7.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
26.7.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
25.7.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
24.7.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
23.7.2018,"47.000,00","47.000,00","47.000,00","47.000,00","1,08",77.0,3.619.000
20.7.2018,"46.500,00","46.500,00","46.500,00","46.500,00","2,18",36.0,1.674.000
19.7.2018,"45.510,00","45.510,00","45.500,00","45.508,14","3,17",43.0,1.956.850
18.7.2018,"44.108,00","44.108,00","44.108,00","44.108,00","0,00",0.0,0
17.7.2018,"44.108,00","44.108,00","44.108,00","44.108,00","-3,06",3.0,132.324
16.7.2018,"45.500,00","45.500,00","45.500,00","45.500,00","0,00",0.0,0
13.7.2018,"45.500,00","45.500,00","45.500,00","45.500,00","1,11",10.0,455.000
12.7.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
11.7.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
10.7.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
09.7.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",0.0,0
06.7.2018,"45.000,00","45.000,00","45.000,00","45.000,00","0,00",3.0,135.000
05.7.2018,"45.000,00","45.000,00","45.000,00","45.000,00","-0,66",6.0,270.000
04.7.2018,"45.300,00","45.300,00","45.300,00","45.300,00","-0,04",10.0,453.000
03.7.2018,"45.320,00","45.320,00","45.320,00","45.320,00","0,00",0.0,0
02.7.2018,"45.320,00","45.320,00","45.320,00","45.320,00","3,00",7.0,317.240
29.6.2018,"44.000,00","44.000,00","44.000,00","44.000,00","-6,38",188.0,8.272.000
28.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
27.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
26.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
25.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
22.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
21.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
20.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
19.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
18.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
14.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
13.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",59.0,2.773.000
12.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
11.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
08.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",50.0,2.350.000
07.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","0,00",0.0,0
06.6.2018,"47.000,00","47.000,00","47.000,00","47.000,00","1,00",30.0,1.410.000
05.6.2018,"46.500,00","46.850,00","46.500,00","46.535,00","-0,67",20.0,930.700
04.6.2018,"46.850,00","46.850,00","46.850,00","46.850,00","0,00",0.0,0
01.6.2018,"46.850,00","46.850,00","46.850,00","46.850,00","0,75",62.0,2.904.700
31.5.2018,"46.850,00","46.850,00","45.500,00","46.500,00","2,20",27.0,1.255.500
30.5.2018,"45.500,00","45.500,00","45.500,00","45.500,00","2,25",21.0,955.500
29.5.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
28.5.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,05",16.0,712.000
23.5.2018,"44.500,00","44.500,00","44.500,00","44.478,76","0,00",0.0,0
22.5.2018,"44.500,00","44.500,00","44.000,00","44.478,76","-0,05",94.0,4.181.003
21.5.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",0.0,0
18.5.2018,"44.500,00","44.500,00","44.500,00","44.500,00","0,00",37.0,1.646.500
17.5.2018,"44.500,00","44.500,00","44.500,00","44.500,00","1,00",2.0,89.000
16.5.2018,"44.290,00","44.290,00","44.290,00","44.058,00","0,00",0.0,0
15.5.2018,"44.290,00","44.290,00","44.000,00","44.058,00","2,46",15.0,1.703.620
14.5.2018,"43.000,00","43.000,00","43.000,00","43.000,00","3,58",70.0,3.010.000
11.5.2018,"41.800,00","41.800,00","41.500,00","41.514,20","0,16",169.0,7.015.900
10.5.2018,"42.000,00","42.000,00","42.000,00","41.446,15","0,00",0.0,0
09.5.2018,"42.000,00","42.000,00","42.000,00","41.446,15","0,00",0.0,0
08.5.2018,"42.000,00","42.000,00","42.000,00","41.446,15","0,00",0.0,0
07.5.2018,"42.000,00","42.000,00","42.000,00","41.446,15","0,00",0.0,0
04.5.2018,"42.000,00","42.000,00","42.000,00","41.446,15","0,00",0.0,0
03.5.2018,"42.000,00","42.000,00","41.000,00","41.446,15","-0,85",13.0,538.800
02.5.2018,"41.000,00","41.000,00","41.000,00","41.800,00","0,00",0.0,0
30.4.2018,"41.000,00","42.000,00","41.000,00","41.800,00","1,95",15.0,627.000
27.4.2018,"41.000,00","41.000,00","41.000,00","41.000,00","6,63",48.0,1.968.000
26.4.2018,"38.451,00","38.452,00","38.451,00","38.451,02","0,00",350.0,13.457.858
25.4.2018,"38.450,00","38.450,00","38.450,00","38.450,00","0,00",0.0,0
24.4.2018,"38.450,00","38.450,00","38.450,00","38.450,00","0,00",0.0,0
23.4.2018,"38.450,00","38.450,00","38.450,00","38.450,00","0,00",0.0,0
20.4.2018,"38.450,00","38.450,00","38.450,00","38.450,00","-2,94",4.0,153.800
19.4.2018,"39.000,00","39.000,00","39.000,00","39.615,24","0,00",0.0,0
18.4.2018,"39.000,00","39.000,00","39.000,00","39.615,24","0,00",0.0,0
17.4.2018,"39.000,00","39.646,00","39.000,00","39.615,24","-0,09",21.0,831.920
16.4.2018,"39.650,00","39.650,00","39.650,00","39.650,00","-0,01",26.0,1.030.900
13.4.2018,"39.655,00","39.655,00","39.655,00","39.655,00","0,00",0.0,0
12.4.2018,"39.655,00","39.655,00","39.655,00","39.655,00","0,00",5.0,198.275
11.4.2018,"39.655,00","39.655,00","39.655,00","39.655,00","0,00",0.0,0
10.4.2018,"39.655,00","39.655,00","39.655,00","39.655,00","0,00",0.0,0
05.4.2018,"39.655,00","39.655,00","39.655,00","39.655,00","0,00",0.0,0
04.4.2018,"39.655,00","39.655,00","39.655,00","39.655,00","0,00",0.0,0
03.4.2018,"39.655,00","39.655,00","39.655,00","39.655,00","0,00",0.0,0
02.4.2018,"39.655,00","39.655,00","39.655,00","39.655,00","0,00",0.0,0
30.3.2018,"39.655,00","39.655,00","39.655,00","39.655,00","3,00",5.0,198.275
29.3.2018,"38.500,00","38.500,00","38.500,00","38.500,00","0,00",10.0,385.000
28.3.2018,"38.501,00","38.501,00","38.501,00","38.501,00","-0,27",3.0,115.503
27.3.2018,"38.605,00","38.605,00","38.605,00","38.605,00","-2,99",5.0,193.025
26.3.2018,"39.000,00","39.900,00","39.000,00","39.794,72","-0,26",18.0,716.305
23.3.2018,"39.900,00","39.900,00","39.900,00","39.900,00","0,00",0.0,0
22.3.2018,"39.900,00","39.900,00","39.900,00","39.900,00","0,00",0.0,0
21.3.2018,"39.900,00","39.900,00","39.900,00","39.900,00","0,00",0.0,0
20.3.2018,"39.900,00","39.900,00","39.900,00","39.900,00","0,00",0.0,0
19.3.2018,"39.900,00","39.900,00","39.900,00","39.900,00","0,00",0.0,0
16.3.2018,"39.900,00","39.900,00","39.900,00","39.900,00","0,00",0.0,0
15.3.2018,"39.900,00","39.900,00","39.900,00","39.900,00","4,19",18.0,718.200
14.3.2018,"38.000,00","38.000,00","38.000,00","38.296,87","0,00",0.0,0
13.3.2018,"38.000,00","38.000,00","38.000,00","38.296,87","0,00",0.0,0
12.3.2018,"38.000,00","38.000,00","38.000,00","38.296,87","0,00",0.0,0
09.3.2018,"38.000,00","39.100,00","38.000,00","38.296,87","-2,05",31.0,1.187.203
